order_id,order_line,order_date,ship_date,customer_id,customer_name,customer_type,region,country,sku,quantity,negotiated_unit_price,total_line_value,order_status,priority
ORD-000160,2,2024-05-29,2024-06-16,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,25,10.26,256.5,Cancelled,Expedite
ORD-000500,5,01/09/2024,2024-01-10,CUST-1072,Atlas Systems,OEM,AMER,United States,CHIP-PIC18-0007,100,21.8,2180.0,Cancelled,Standard
ORD-000392,2,2025-12-24,2026-01-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0010,5000,4.77,23850.0,Shipped,Expedite
ORD-000036,1,2025-08-23,2025-08-30,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-PIC18-0006,2500,15.0,37500.0,Shipped,Expedite
ORD-000266,2,2024-08-12,2024-08-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0011,1000,23.06,23060.0,Shipped,Standard
ORD-000216,1,2025-02-09,2025-02-23,CUST-1035,Kilo Solutions,CM,APAC,South Korea,CHIP-PIC32-0011,250,32.27,8067.5,Shipped,Expedite
ORD-000459,1,2025-06-05,2025-06-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0012,2500,1.8,4500.0,Confirmed,Expedite
ORD-000177,1,2025-11-20,2025-12-22,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-MCP-0007,250,9.42,2355.0,Shipped,Critical
ORD-000306,3,2024-10-03,2024-11-14,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-MCP-0010,10000,37.76,393276.54,Shipped,Critical
ORD-000028,1,2025-07-13,2025-07-29,CUST-1030,Halo Technologies,Distributor,Japan,Japan,CHIP-MPF-0006,10,0.54,5.4,Shipped,Expedite
ORD-000340,5,07/04/2025,2025-08-03,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,10,39.64,396.4,Shipped,Standard
ORD-000035,4,2025-08-29,2025-09-19,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-dsPIC-0011,250,22.46,5615.0,Pending,Critical
ORD-000138,2,07-Oct-2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-PIC18-0003,5000,32.1,160500.0,Shipped,Standard
ORD-000058,1,2025-05-24,2025-07-05,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-WBZ-0012,25,7.11,177.75,Shipped,Expedite
ORD-000002,3,2024-03-17,2024-04-30,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-PIC18-0010,5000,21.68,108400.0,Cancelled,Critical
ORD-000231,2,2024-03-21,2024-04-18,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-MCP-0005,250,1.66,415.0,Pending,Expedite
ORD-000098,1,2025-07-18,2025-07-28,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0012,5000,8.13,40650.0,Confirmed,Expedite
ORD-000525,2,2025-10-04,2025-10-22,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-WBZ-0010,25,26.28,657.0,Shipped,Expedite
ORD-000199,1,18-Jun-2025,2025-07-01,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0006,10,9.92,99.2,Pending,Critical
ORD-000486,2,12/06/2025,2025-12-24,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-WBZ-0012,2500,6.98,17450.0,Confirmed,Critical
ORD-000196,4,09/01/2025,2025-09-16,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-MCP-0010,1000,32.43,32430.0,Shipped,Expedite
ORD-000210,2,10/29/2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0008,2500,19.23,48075.0,Shipped,Critical
ORD-000285,1,2024-06-30,2024-08-05,CUST-1052,Sigma Semiconductor,EMS,JP,Japan,CHIP-PIC18-0006,250,13.62,3405.0,Confirmed,Critical
ORD-000506,2,2024-01-31,2024-03-07,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0002,250,3.18,795.0,Pending,Standard
ORD-000345,2,29-Mar-2024,2024-04-10,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0008,10000,31.04,310400.0,Shipped,Critical
ORD-000229,1,2025-01-26,2025-02-28,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-dsPIC-0011,100,23.47,2347.0,Confirmed,Standard
ORD-000219,3,2024-08-21,2024-09-05,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,1000,18.34,18340.0,Pending,Standard
ORD-000113,1,2025-02-07,2025-03-19,CUST-1045,Ultra Electronics,CM,Americas,Brazil,CHIP-PIC18-0005,5000,28.0,140000.0,Cancelled,Critical
ORD-000474,3,04/26/2024,2024-05-25,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0001,50,31.02,1551.0,Shipped,Critical
ORD-000366,1,10/11/2024,2024-10-17,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,5000,4.27,21350.0,Pending,Critical
ORD-000431,1,2025-10-13,2025-11-26,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,20.15,50375.0,Pending,Expedite
ORD-000392,1,2025-12-24,2026-01-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,6.99,69900.0,Shipped,Expedite
ORD-000015,2,07/13/2025,2025-07-27,CUST-1061,Delta Solutions,OEM,Americas,Brazil,CHIP-dsPIC-0002,100,0.88,88.0,Backordered,Standard
ORD-000314,5,2024-07-24,2024-08-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0014,5000,21.97,109850.0,Cancelled,Standard
ORD-000565,2,2024-02-05,2024-02-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0008,1000,14.37,14370.0,Shipped,Standard
ORD-000313,2,07-Jul-2025,2025-07-29,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-dsPIC-0010,1000,4.02,4020.0,Shipped,Expedite
ORD-000097,3,05/17/2024,2024-06-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0009,250,40.04,10010.0,Cancelled,Expedite
ORD-000247,2,11/05/2024,2024-12-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.46,76777.78,Confirmed,Standard
ORD-000360,1,2025-07-19,2025-08-21,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-WBZ-0010,50,23.39,1169.5,Cancelled,Standard
ORD-000030,1,10/25/2024,2024-11-11,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,2500,13.76,34400.0,Cancelled,Expedite
ORD-000247,3,11/05/2024,2024-12-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0009,2500,40.24,100600.0,Confirmed,Standard
ORD-000352,1,03/25/2024,2024-04-17,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,18.95,9475.0,Confirmed,Standard
ORD-000389,1,20-Sep-2025,2025-10-27,CUST-1042,Crux Components,Distributor,APAC,India,CHIP-MPF-0010,100,16.26,1626.0,Backordered,Expedite
ORD-000131,1,2025-04-28,2025-06-08,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-WBZ-0001,10000,26.17,261700.0,Pending,Critical
ORD-000437,2,05/26/2025,2025-06-16,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0004,250,6.07,1517.5,Shipped,Expedite
ORD-000251,2,2025-04-12,2025-04-18,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-PIC18-0012,10000,24.09,240900.0,Cancelled,Critical
ORD-000212,1,2025-01-01,2025-01-03,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-WBZ-0003,500,8.51,4255.0,Confirmed,Standard
ORD-000085,1,2025-04-05,2025-04-27,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,500,7.29,3645.0,Shipped,Expedite
ORD-000138,3,07-Oct-2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0002,250,19.71,4927.5,Shipped,Standard
ORD-000382,3,10/12/2025,2025-11-22,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,10,12.65,126.5,Cancelled,Standard
ORD-000179,3,2024-09-16,2024-10-19,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-MCP-0001,500,20.94,10470.0,Cancelled,Expedite
ORD-000104,3,2025-02-07,2025-02-17,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0011,250,25.98,6495.0,Shipped,Standard
ORD-000076,3,11/06/2025,2025-11-15,CUST-1055,Iris Electronics,OEM,Asia-Pacific,Taiwan,CHIP-PIC18-0010,250,21.58,5395.0,Cancelled,Critical
ORD-000483,1,2025-11-05,2025-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,19.55,9775.0,Pending,Critical
ORD-000373,1,03/09/2024,2024-03-14,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.73,38650.0,Confirmed,Critical
ORD-000470,3,2024-01-08,2024-01-19,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0009,2500,22.39,55975.0,Backordered,Expedite
ORD-000049,1,2024-07-06,2024-08-19,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0010,1000,4.86,4860.0,Cancelled,Critical
ORD-000522,1,2025-07-05,2025-08-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.46,74600.0,Shipped,Standard
ORD-000271,3,2024-10-12,2024-10-22,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC18-0010,5000,21.97,109850.0,Shipped,Standard
ORD-000470,1,2024-01-08,2024-01-19,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-MPF-0003,50,11.4,570.0,Backordered,Expedite
ORD-000569,1,2024-10-30,2024-11-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,18.72,18720.0,Confirmed,Standard
ORD-000061,3,02/11/2025,2025-03-05,CUST-1040,Delta Systems,CM,APAC,India,CHIP-WBZ-0009,5000,11.91,59550.0,Backordered,Expedite
ORD-000487,1,04/16/2025,2025-04-20,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,20.21,20210.0,Confirmed,Standard
ORD-000549,1,2024-09-21,2024-10-17,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.09,1772.5,Shipped,Critical
ORD-000176,3,2025-05-04,2025-05-13,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0009,10000,6.57,65700.0,Shipped,Critical
ORD-000264,1,10/23/2024,2024-10-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.74,19350.0,Backordered,Standard
ORD-000246,3,2025-08-14,2025-08-23,CUST-1025,Bright Systems,EMS,EMEA,France,CHIP-WBZ-0009,10,10.74,107.4,Shipped,Expedite
ORD-000061,4,02/11/2025,2025-03-05,CUST-1040,Delta Systems,CM,APAC,India,CHIP-PIC32-0004,5000,40.27,201350.0,Backordered,Expedite
ORD-000334,1,07/30/2024,2024-09-09,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,10,14.99,149.9,Shipped,Critical
ORD-000314,3,2024-07-24,2024-08-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0007,10000,9.62,96200.0,Cancelled,Standard
ORD-000419,1,03/02/2025,2025-04-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.48,74800.0,Shipped,Expedite
ORD-000017,3,05/16/2025,2025-05-26,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-WBZ-0011,5000,28.45,142250.0,Confirmed,Expedite
ORD-000011,2,03/12/2025,2025-04-11,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,10000,4.61,46100.0,Shipped,Expedite
ORD-000331,1,01/04/2024,2024-02-01,CUST-1032,Ether Technologies,OEM,Japan,Japan,CHIP-PIC18-0005,1000,38.54,38540.0,Shipped,Critical
ORD-000054,2,2024-01-14,2024-02-26,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,25,11.61,290.25,Shipped,Standard
ORD-000115,2,09-Apr-2025,2025-05-17,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC18-0010,5000,18.67,93350.0,Cancelled,Standard
ORD-000511,4,2025-11-14,2025-12-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0014,5000,5.56,27800.0,Shipped,Expedite
ORD-000410,1,27-Mar-2025,2025-05-04,CUST-1051,Bright Devices,EMS,Asia-Pacific,China,CHIP-WBZ-0015,500,3.94,1970.0,Confirmed,Expedite
ORD-000407,1,22-Feb-2024,2024-03-06,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,50,15.49,774.5,Shipped,Critical
ORD-000202,2,2024-03-26,2024-05-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0006,500,37.27,18635.0,Confirmed,Standard
ORD-000279,2,06-May-2024,2024-06-12,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-MPF-0004,10000,4.58,45800.0,Shipped,Expedite
ORD-000224,1,2024-05-04,2024-05-28,CUST-1075,Rapid Solutions,OEM,Asia-Pacific,Singapore,CHIP-PIC32-0007,2500,25.25,63125.0,Shipped,Standard
ORD-000471,1,2025-03-03,2025-04-02,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,2500,13.18,32950.0,Cancelled,Critical
ORD-000547,1,04/19/2024,2024-05-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.01,70100.0,Confirmed,Critical
ORD-000107,2,2024-10-17,2024-10-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0006,2500,30.2,75500.0,Pending,Critical
ORD-000520,4,2024-02-18,2024-03-02,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-WBZ-0005,25,7.65,191.25,Confirmed,Critical
ORD-000156,2,2024-05-02,2024-05-20,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0014,1000,16.42,16420.0,Shipped,Standard
ORD-000148,2,11/24/2024,2024-12-17,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MCP-0003,1000,4.92,4920.0,Cancelled,Critical
ORD-000060,2,2024-02-17,2024-03-29,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC18-0006,5000,15.09,75450.0,Pending,Critical
ORD-000502,3,07/06/2024,2024-08-03,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0006,50,10.83,541.5,Confirmed,Expedite
ORD-000076,4,11/06/2025,2025-11-15,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-ORPHAN-0009,25,13.23,330.75,Cancelled,Critical
ORD-000479,2,2024-07-14,2024-07-31,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,250,22.61,5652.5,Confirmed,Critical
ORD-000098,2,2025-07-18,2025-07-28,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0008,250,34.45,8612.5,Confirmed,Expedite
ORD-000287,3,01/16/2024,2024-01-18,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.2,1800.0,Shipped,Expedite
ORD-000270,2,2024-04-22,2024-05-07,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-PIC32-0008,500,4.78,2390.0,Shipped,Expedite
ORD-000316,1,2025-11-04,2025-11-12,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.39,73900.0,Confirmed,Standard
ORD-000133,2,06/06/2024,2024-07-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,18.6,46500.0,Pending,Expedite
ORD-000323,2,06/16/2025,2025-07-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.01,7010.0,Shipped,Standard
ORD-000032,3,2025-02-09,2025-03-14,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.65,4912.5,Shipped,Expedite
ORD-000370,4,08/01/2024,2024-09-13,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-dsPIC-0008,250,0.53,132.5,Pending,Expedite
ORD-000575,2,07/28/2025,2025-09-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,19.08,47700.0,Confirmed,Standard
ORD-000436,1,16-Sep-2024,2024-10-15,CUST-1013,Omega Dynamics,EMS,EMEA,Italy,CHIP-WBZ-0008,10000,31.11,311100.0,Backordered,Expedite
ORD-000088,1,2024-09-10,2024-09-29,CUST-1041,Giga Semiconductor,Distributor,APAC,Singapore,CHIP-MPF-0016,10,17.6,176.0,Shipped,Standard
ORD-000562,4,01-Oct-2025,2025-10-16,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0008,100,0.73,73.0,Shipped,Standard
ORD-000473,3,2025-07-28,2025-08-19,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-MPF-0005,5000,2.7,13500.0,Shipped,Critical
ORD-000290,1,06/13/2024,2024-06-25,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-WBZ-0016,25,27.82,695.5,Shipped,Standard
ORD-000444,5,2025-01-05,2025-01-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0010,2500,4.67,11675.0,Pending,Expedite
ORD-000576,1,2024-05-21,2024-06-25,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,6.84,68400.0,Shipped,Expedite
ORD-000359,3,02/17/2025,2025-03-21,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC32-0007,10,21.49,214.9,Pending,Expedite
ORD-000068,1,06/30/2025,2025-07-15,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,50,10.89,544.5,Shipped,Expedite
ORD-000476,4,2025-01-07,2025-01-12,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,250,13.15,3287.5,Shipped,Critical
ORD-000383,2,11/19/2025,2025-11-29,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-MPF-0005,10000,3.01,30100.0,Shipped,Standard
ORD-000562,1,01-Oct-2025,2025-10-16,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-ORPHAN-0014,25,13.11,327.75,Shipped,Standard
ORD-000380,1,09/13/2024,2024-09-25,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,50,10.68,534.0,Cancelled,Expedite
ORD-000058,2,2025-05-24,2025-07-05,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-WBZ-0016,500,29.61,14805.0,Shipped,Expedite
ORD-000569,2,2024-10-30,2024-11-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0005,1000,1.69,1690.0,Confirmed,Standard
ORD-000220,2,04-Dec-2024,2025-01-10,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,18.82,4705.0,Confirmed,Critical
ORD-000490,1,2025-07-19,2025-07-25,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,50,10.6,530.0,Confirmed,Expedite
ORD-000196,1,09/01/2025,2025-09-16,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-WBZ-0016,1000,25.05,25050.0,Shipped,Expedite
ORD-000188,3,2024-07-25,2024-08-13,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-PIC32-0006,10,10.76,107.6,Confirmed,Expedite
ORD-000283,3,11/14/2025,2025-12-22,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-MPF-0008,1000,32.72,32720.0,Confirmed,Expedite
ORD-000183,4,2024-10-16,2024-11-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,20.35,5087.5,Pending,Critical
ORD-000159,2,2024-06-25,2024-07-15,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-WBZ-0014,2500,16.13,40325.0,Shipped,Standard
ORD-000070,5,11/18/2025,2025-11-23,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,25,13.7,342.5,Shipped,Standard
ORD-000295,2,2025-11-29,2025-12-27,CUST-1003,Sigma Electronics  ,OEM,Japan,Japan,CHIP-WBZ-0010,5000,28.2,141000.0,Shipped,Expedite
ORD-000196,3,09/01/2025,2025-09-16,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-MPF-0014,5000,4.51,22550.0,Shipped,Expedite
ORD-000091,1,09/02/2024,2024-10-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.74,77400.0,Pending,Critical
ORD-000170,1,26-May-2025,2025-06-09,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,10000,15.43,154300.0,Confirmed,Critical
ORD-000046,1,09/15/2024,2024-10-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,20.74,51850.0,Pending,Expedite
ORD-000252,3,2025-02-20,2025-02-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC18-0006,1000,13.32,13320.0,Shipped,Standard
ORD-000445,4,25-Apr-2025,2025-05-17,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-dsPIC-0011,100,31.23,3123.0,Shipped,Expedite
ORD-000303,1,05-May-2024,2024-06-02,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.69,1922.5,Pending,Critical
ORD-000166,1,2025-04-05,2025-04-26,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,50,7.91,395.5,Cancelled,Expedite
ORD-000282,1,16-Dec-2024,2025-01-05,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0003,10000,7.76,77600.0,Shipped,Expedite
ORD-000443,3,08/25/2024,2024-09-07,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-MPF-0004,50,4.86,243.0,Shipped,Standard
ORD-000339,3,07/22/2025,2025-07-28,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MCP-0007,5000,9.08,45400.0,Cancelled,Expedite
ORD-000266,1,2024-08-12,2024-08-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,19.49,194900.0,Shipped,Standard
ORD-000024,2,2024-11-13,2024-12-28,CUST-1013,Omega Dynamics,EMS,EMEA,Italy,CHIP-MCP-0012,10,8.23,82.3,Shipped,Standard
ORD-000388,1,2025-07-05,2025-07-17,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,6.91,6910.0,Shipped,Critical
ORD-000140,3,2024-03-05,2024-03-13,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-MPF-0002,50,31.37,1568.5,Shipped,Expedite
ORD-000427,1,2024-12-08,2024-12-21,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-MPF-0014,10,4.39,43.9,Shipped,Expedite
ORD-000509,2,2025-12-17,2026-01-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,19.74,9870.0,Shipped,Expedite
ORD-000429,1,07/30/2024,2024-08-31,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,20.57,102850.0,Cancelled,Expedite
ORD-000064,2,2025-04-04,2025-04-16,CUST-1042,Crux Components,Distributor,APAC,India,CHIP-MPF-0003,2500,13.48,33700.0,Backordered,Standard
ORD-000138,4,07-Oct-2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0013,250,5.89,1472.5,Shipped,Standard
ORD-000104,2,2025-02-07,2025-02-17,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0003,5000,7.57,37850.0,Shipped,Standard
ORD-000447,2,2025-03-13,2025-04-23,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,50,4.73,236.5,Backordered,Critical
ORD-000570,1,2024-04-17,2024-05-23,CUST-1021,Echo Systems,EMS,APAC,South Korea,CHIP-MPF-0010,500,18.11,9337.44,Shipped,Expedite
ORD-000188,4,2024-07-25,2024-08-13,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,2500,26.55,66375.0,Confirmed,Expedite
ORD-000249,3,2025-09-05,2025-10-20,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC18-0007,5000,18.81,94050.0,Shipped,Critical
ORD-000372,1,10/19/2025,2025-11-15,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,5000,14.57,72850.0,Shipped,Expedite
ORD-000417,1,04/20/2025,2025-05-19,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,50,21.92,1096.0,Shipped,Critical
ORD-000434,1,2024-03-24,2024-04-20,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0013,250,2.43,607.5,Cancelled,Critical
ORD-000190,2,09/24/2024,2024-10-17,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-MPF-0010,5000,20.52,102600.0,Confirmed,Standard
ORD-000466,2,13-Nov-2025,2025-12-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.38,36900.0,Shipped,Standard
ORD-000511,3,2025-11-14,2025-12-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC18-0003,10000,30.1,301000.0,Shipped,Expedite
ORD-000233,2,2025-01-28,2025-03-01,CUST-1038,Rapid Semiconductor,Distributor,APAC,Taiwan,CHIP-PIC18-0002,500,1.91,955.0,Shipped,Critical
ORD-000384,3,2024-03-26,2024-03-27,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0001,5000,37.97,189850.0,Shipped,Expedite
ORD-000183,3,2024-10-16,2024-11-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0001,500,17.01,8505.0,Pending,Critical
ORD-000214,1,24-Feb-2024,2024-04-05,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0009,100,7.07,707.0,Pending,Standard
ORD-000435,1,2025-02-08,2025-03-14,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.21,72100.0,Confirmed,Expedite
ORD-000179,1,2024-09-16,2024-10-19,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0011,10,25.03,250.3,Cancelled,Expedite
ORD-000099,1,07/16/2024,2024-08-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.09,70900.0,Confirmed,Critical
